"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
3587213296,34.21073,-121.42766,2016-08-22 15:18:00,"P5B",NA,NA,TRUE,NA,"PASCAL_005","CHI",2873
3587213295,34.21053,-121.42764,2016-08-22 15:22:00,"P5A",NA,NA,TRUE,NA,"PASCAL_005","CHI",2873
3587213294,34.20955,-121.42819,2016-08-22 15:48:00,"P5B",NA,NA,TRUE,0.150575213231282,"PASCAL_005","CHI",2873
3587213293,34.20934,-121.42819,2016-08-22 15:52:00,"P5A",NA,NA,TRUE,0.152396672787069,"PASCAL_005","CHI",2873
3587213292,34.20825,-121.42903,2016-08-22 16:18:00,"P5A",NA,NA,TRUE,0.178540072133838,"PASCAL_005","CHI",3132
3587213291,34.20831,-121.42892,2016-08-22 16:19:00,"P5B",NA,NA,TRUE,0.159705161446547,"PASCAL_005","CHI",3132
3587213290,34.20812,-121.43006,2016-08-22 16:48:00,"P5A",NA,NA,TRUE,0.10348031132288,"PASCAL_005","CHI",3132
3587213289,34.2081,-121.43002,2016-08-22 16:48:00,"P5B",NA,NA,TRUE,0.115972536984831,"PASCAL_005","CHI",3132
3587213288,34.20868,-121.43092,2016-08-22 17:18:00,"P5A",NA,NA,TRUE,0.108531194572617,"PASCAL_005","CHI",2873
3587213287,34.20871,-121.43097,2016-08-22 17:19:00,"P5B",NA,NA,TRUE,0.115410256105867,"PASCAL_005","CHI",2873
3587213286,34.2099,-121.4321,2016-08-22 17:48:00,"P5B",NA,NA,TRUE,0.187460612907475,"PASCAL_005","CHI",2873
3587213285,34.21165,-121.43326,2016-08-22 18:18:00,"P5B",NA,NA,TRUE,0.238845657148997,"PASCAL_005","CHI",2873
3587213284,34.21182,-121.43335,2016-08-22 18:21:00,"P5A",NA,NA,TRUE,0.212520776153734,"PASCAL_005","CHI",2873
3587213283,34.21358,-121.43422,2016-08-22 18:47:00,"P5A",NA,NA,TRUE,0.262461289783526,"PASCAL_005","CHI",2873
3587213282,34.21362,-121.43425,2016-08-22 18:47:00,"P5B",NA,NA,TRUE,0.264023449205416,"PASCAL_005","CHI",2873
3587213281,34.21566,-121.43509,2016-08-22 19:17:00,"P5A",NA,NA,TRUE,0.263256662047749,"PASCAL_005","CHI",2873
3587213280,34.21577,-121.4351,2016-08-22 19:19:00,"P5B",NA,NA,TRUE,0.253639966281436,"PASCAL_005","CHI",2873
3587213279,34.21766,-121.43559,2016-08-22 19:47:00,"P5B",NA,NA,TRUE,0.247647948354465,"PASCAL_005","CHI",2873
3587213278,34.21763,-121.43564,2016-08-22 19:50:00,"P5A",NA,NA,TRUE,0.219793367054924,"PASCAL_005","CHI",2873
3587213277,34.21918,-121.43575,2016-08-22 20:18:00,"P5B",NA,NA,TRUE,0.176531051016235,"PASCAL_005","CHI",2873
3587213276,34.21931,-121.43579,2016-08-22 20:20:00,"P5A",NA,NA,TRUE,0.201402331763183,"PASCAL_005","CHI",2873
3587213275,34.22045,-121.43639,2016-08-22 20:46:00,"P5A",NA,NA,TRUE,0.171632762593466,"PASCAL_005","CHI",2873
3587213274,34.22048,-121.43639,2016-08-22 20:47:00,"P5B",NA,NA,TRUE,0.173704853880375,"PASCAL_005","CHI",2873
3587213273,34.2215,-121.43669,2016-08-22 21:17:00,"P5B",NA,NA,TRUE,0.125531881811012,"PASCAL_005","CHI",2873
3587213272,34.22195,-121.43689,2016-08-22 21:20:00,"P5A",NA,NA,TRUE,0.164187118921914,"PASCAL_005","CHI",2873
3587213271,34.2219,-121.43707,2016-08-22 21:46:00,"P5A",NA,NA,TRUE,0.0217487265947429,"PASCAL_005","CHI",2873
3587213270,34.2219,-121.43716,2016-08-22 21:47:00,"P5B",NA,NA,TRUE,0.0668248745924868,"PASCAL_005","CHI",2873
3587213269,34.22182,-121.43813,2016-08-22 22:16:00,"P5A",NA,NA,TRUE,0.105702894950006,"PASCAL_005","CHI",2873
3587213268,34.22179,-121.43819,2016-08-22 22:17:00,"P5B",NA,NA,TRUE,0.103131911827623,"PASCAL_005","CHI",2873
3587213267,34.22122,-121.43927,2016-08-22 22:46:00,"P5B",NA,NA,TRUE,0.131455405624033,"PASCAL_005","CHI",2873
3587213266,34.22086,-121.4406,2016-08-22 23:17:00,"P5B",NA,NA,TRUE,0.134438470143989,"PASCAL_005","CHI",2873
3587213265,34.22084,-121.44075,2016-08-22 23:19:00,"P5A",NA,NA,TRUE,0.135884504950302,"PASCAL_005","CHI",2873
3587213264,34.22035,-121.44196,2016-08-22 23:46:00,"P5B",NA,NA,TRUE,0.153299278828818,"PASCAL_005","CHI",3318
3587213263,34.21957,-121.44308,2016-08-23 00:16:00,"P5B",NA,NA,TRUE,0.145148765305402,"PASCAL_005","CHI",3318
3587213262,34.21849,-121.44376,2016-08-23 00:46:00,"P5B",NA,NA,TRUE,0.145713081866096,"PASCAL_005","CHI",3318
3587213260,34.2166,-121.44391,2016-08-23 01:16:00,"P5B",NA,NA,TRUE,0.226447476385272,"PASCAL_005","CHI",3318
3587213259,34.21453,-121.44402,2016-08-23 01:46:00,"P5B",NA,NA,TRUE,0.247717570466233,"PASCAL_005","CHI",3318
3587213257,34.21233,-121.44354,2016-08-23 02:16:00,"P5B",NA,NA,TRUE,0.267304145020587,"PASCAL_005","CHI",3318
3587213256,34.21041,-121.44292,2016-08-23 02:45:00,"P5B",NA,NA,TRUE,0.245855125618813,"PASCAL_005","CHI",3318
3587213255,34.20826,-121.4424,2016-08-23 03:17:00,"P5B",NA,NA,TRUE,0.245792234158945,"PASCAL_005","CHI",3416
3587213254,34.2069,-121.44188,2016-08-23 03:45:00,"P5B",NA,NA,TRUE,0.18278538820933,"PASCAL_005","CHI",3416
3587213253,34.20648,-121.44197,2016-08-23 04:16:00,"P5B",NA,NA,TRUE,0.0493568961231025,"PASCAL_005","CHI",3416
3587213252,34.20637,-121.44162,2016-08-23 04:44:00,"P5B",NA,NA,TRUE,0.0398242441483052,"PASCAL_005","CHI",3132
3587213251,34.20639,-121.44159,2016-08-23 04:46:00,"P5A",NA,NA,TRUE,0.158675821313209,"PASCAL_005","CHI",3132
3587213250,34.20659,-121.4417,2016-08-23 05:13:00,"P5A",NA,NA,TRUE,0.0292098508157371,"PASCAL_005","CHI",3416
3587213249,34.2066,-121.44173,2016-08-23 05:15:00,"P5B",NA,NA,TRUE,0.0286341302609081,"PASCAL_005","CHI",3416
3587213248,34.20742,-121.44191,2016-08-23 05:43:00,"P5A",NA,NA,TRUE,0.101398246866281,"PASCAL_005","CHI",3416
3587213247,34.20741,-121.44193,2016-08-23 05:44:00,"P5B",NA,NA,TRUE,0.102263945641755,"PASCAL_005","CHI",3416
3587213246,34.208,-121.44229,2016-08-23 06:15:00,"P5B",NA,NA,TRUE,0.0765314882762821,"PASCAL_005","CHI",3416
3587213245,34.20843,-121.44217,2016-08-23 06:16:00,"P5A",NA,NA,TRUE,0.112254576843553,"PASCAL_005","CHI",3318
3587213244,34.20843,-121.44307,2016-08-23 06:44:00,"P5B",NA,NA,TRUE,0.0961854195205514,"PASCAL_005","CHI",3318
3587213243,34.20932,-121.44406,2016-08-23 07:14:00,"P5A",NA,NA,TRUE,0.111612246732501,"PASCAL_005","CHI",3318
3587213242,34.20928,-121.44402,2016-08-23 07:15:00,"P5B",NA,NA,TRUE,0.134200733622488,"PASCAL_005","CHI",3318
3587213241,34.21029,-121.44493,2016-08-23 07:43:00,"P5B",NA,NA,TRUE,0.161604504869516,"PASCAL_005","CHI",3318
3587213240,34.21037,-121.44498,2016-08-23 07:45:00,"P5A",NA,NA,TRUE,0.150259596028703,"PASCAL_005","CHI",3318
3587213238,34.21125,-121.44637,2016-08-23 08:14:00,"P5A",NA,NA,TRUE,0.179562797490252,"PASCAL_005","CHI",3318
3587213239,34.21124,-121.44635,2016-08-23 08:14:00,"P5B",NA,NA,TRUE,0.175243360397184,"PASCAL_005","CHI",3318
3587213237,34.21177,-121.44795,2016-08-23 08:41:00,"P5A",NA,NA,TRUE,0.187550463658182,"PASCAL_005","CHI",3318
3587213236,34.21181,-121.44809,2016-08-23 08:43:00,"P5B",NA,NA,TRUE,0.192177706818384,"PASCAL_005","CHI",3318
3587213235,34.21253,-121.44978,2016-08-23 09:13:00,"P5B",NA,NA,TRUE,0.188638794301366,"PASCAL_005","CHI",3318
3587213234,34.21343,-121.45107,2016-08-23 09:43:00,"P5B",NA,NA,TRUE,0.167311792812126,"PASCAL_005","CHI",3318
3587213233,34.21433,-121.45238,2016-08-23 10:13:00,"P5B",NA,NA,TRUE,0.168836733786059,"PASCAL_005","CHI",3318
3587213232,34.21443,-121.45139,2016-08-23 10:15:00,"P5A",NA,NA,TRUE,0.148966577958213,"PASCAL_005","CHI",3318
3587213231,34.21446,-121.45352,2016-08-23 10:43:00,"P5B",NA,NA,TRUE,0.114285868178417,"PASCAL_005","CHI",3318
3587213230,34.21439,-121.45354,2016-08-23 10:45:00,"P5A",NA,NA,TRUE,0.213590258513403,"PASCAL_005","CHI",3318
3587213229,34.21461,-121.45454,2016-08-23 11:12:00,"P5A",NA,NA,TRUE,0.114158814109665,"PASCAL_005","CHI",3318
3587213228,34.21453,-121.45448,2016-08-23 11:13:00,"P5B",NA,NA,TRUE,0.095713099272594,"PASCAL_005","CHI",3318
3587213227,34.21409,-121.45523,2016-08-23 11:43:00,"P5B",NA,NA,TRUE,0.0911913135702844,"PASCAL_005","CHI",3318
3587213226,34.21337,-121.45593,2016-08-23 12:13:00,"P5B",NA,NA,TRUE,0.110648818831231,"PASCAL_005","CHI",3318
3587213225,34.21208,-121.45596,2016-08-23 12:42:00,"P5B",NA,NA,TRUE,0.159572298371767,"PASCAL_005","CHI",3318
3587213224,34.21259,-121.4566,2016-08-23 12:43:00,"P5A",NA,NA,TRUE,0.104346147086051,"PASCAL_005","CHI",3318
3587213222,34.21147,-121.45686,2016-08-23 13:13:00,"P5A",NA,NA,TRUE,0.136367703891684,"PASCAL_005","CHI",3318
3587213223,34.21147,-121.4568,2016-08-23 13:13:00,"P5B",NA,NA,TRUE,0.107236907008124,"PASCAL_005","CHI",3318
3587213221,34.21002,-121.45714,2016-08-23 13:39:00,"P5A",NA,NA,TRUE,0.202580336829431,"PASCAL_005","CHI",3318
3587213220,34.20987,-121.45729,2016-08-23 13:42:00,"P5B",NA,NA,TRUE,0.204186553124318,"PASCAL_005","CHI",3318
3587213219,34.208,-121.45776,2016-08-23 14:12:00,"P5B",NA,NA,TRUE,0.228387519185263,"PASCAL_005","CHI",3416
3587213218,34.20608,-121.45789,2016-08-23 14:42:00,"P5B",NA,NA,TRUE,0.229906045792051,"PASCAL_005","CHI",3416
3587213217,34.20438,-121.45825,2016-08-23 15:12:00,"P5B",NA,NA,TRUE,0.20636304655345,"PASCAL_005","CHI",3416
3587213216,34.20384,-121.45735,2016-08-23 15:13:00,"P5A",NA,NA,TRUE,0.235894581635553,"PASCAL_005","CHI",3416
3587213214,34.20316,-121.45856,2016-08-23 15:42:00,"P5A",NA,NA,TRUE,0.150107783963562,"PASCAL_005","CHI",3464
3587213215,34.20316,-121.45856,2016-08-23 15:42:00,"P5B",NA,NA,TRUE,0.149070509432022,"PASCAL_005","CHI",3464
3587213213,34.20224,-121.45862,2016-08-23 16:11:00,"P5A",NA,NA,TRUE,0.113949002186642,"PASCAL_005","CHI",3464
3587213212,34.20217,-121.4586,2016-08-23 16:13:00,"P5B",NA,NA,TRUE,0.114604617735033,"PASCAL_005","CHI",3464
3587213211,34.2011,-121.45883,2016-08-23 16:41:00,"P5B",NA,NA,TRUE,0.139228476462934,"PASCAL_005","CHI",3464
3587213210,34.20103,-121.45897,2016-08-23 16:42:00,"P5A",NA,NA,TRUE,0.143979790185979,"PASCAL_005","CHI",3464
3587213209,34.20079,-121.4594,2016-08-23 17:12:00,"P5A",NA,NA,TRUE,0.0514565769763597,"PASCAL_005","CHI",3464
3587213208,34.20071,-121.45915,2016-08-23 17:13:00,"P5B",NA,NA,TRUE,0.0529036323920683,"PASCAL_005","CHI",3464
3587213207,34.20102,-121.45995,2016-08-23 17:41:00,"P5B",NA,NA,TRUE,0.0939488518234782,"PASCAL_005","CHI",3464
3587213206,34.20113,-121.45988,2016-08-23 17:42:00,"P5A",NA,NA,TRUE,0.0626557667580369,"PASCAL_005","CHI",3464
3587213205,34.20151,-121.46072,2016-08-23 18:12:00,"P5B",NA,NA,TRUE,0.0932360497878505,"PASCAL_005","CHI",3464
3587213204,34.20383,-121.4622,2016-08-23 18:41:00,"P5A",NA,NA,TRUE,0.201669819608616,"PASCAL_005","CHI",3464
3587213203,34.20248,-121.46136,2016-08-23 18:42:00,"P5B",NA,NA,TRUE,0.132249643360662,"PASCAL_005","CHI",3464
3587213202,34.2034,-121.46205,2016-08-23 19:12:00,"P5B",NA,NA,TRUE,0.129596849430084,"PASCAL_005","CHI",3464
3587213201,34.20413,-121.46263,2016-08-23 19:41:00,"P5A",NA,NA,TRUE,0.0278870201773888,"PASCAL_005","CHI",3464
3587213200,34.20431,-121.46248,2016-08-23 19:42:00,"P5B",NA,NA,TRUE,0.116878008887909,"PASCAL_005","CHI",3464
3587213199,34.20523,-121.46304,2016-08-23 20:10:00,"P5B",NA,NA,TRUE,0.132059066009866,"PASCAL_005","CHI",3464
3587213198,34.20626,-121.46375,2016-08-23 20:41:00,"P5B",NA,NA,TRUE,0.137327894333018,"PASCAL_005","CHI",3464
3587213197,34.20694,-121.46425,2016-08-23 21:10:00,"P5B",NA,NA,TRUE,0.0985513326315114,"PASCAL_005","CHI",3464
3587213196,34.20794,-121.46504,2016-08-23 21:41:00,"P5B",NA,NA,TRUE,0.138391984073342,"PASCAL_005","CHI",3464
3587213195,34.20884,-121.46574,2016-08-23 22:10:00,"P5A",NA,NA,TRUE,0.129315378526513,"PASCAL_005","CHI",3416
3587213194,34.20894,-121.46584,2016-08-23 22:11:00,"P5B",NA,NA,TRUE,0.143551972484795,"PASCAL_005","CHI",3416
3587213193,34.20925,-121.46658,2016-08-23 22:37:00,"P5A",NA,NA,TRUE,0.107518781329859,"PASCAL_005","CHI",3416
3587213192,34.20925,-121.46667,2016-08-23 22:41:00,"P5B",NA,NA,TRUE,0.0903878689118994,"PASCAL_005","CHI",3416
3587213191,34.20917,-121.46761,2016-08-23 23:08:00,"P5A",NA,NA,TRUE,0.0994368091686101,"PASCAL_005","CHI",3416
3587213190,34.20916,-121.46771,2016-08-23 23:10:00,"P5B",NA,NA,TRUE,0.107438694292453,"PASCAL_005","CHI",3416
3587213189,34.20843,-121.46916,2016-08-23 23:40:00,"P5B",NA,NA,TRUE,0.168402277977976,"PASCAL_005","CHI",3416
3587213187,34.20745,-121.47049,2016-08-24 00:10:00,"P5A",NA,NA,TRUE,0.170467752432582,"PASCAL_005","CHI",3464
3587213188,34.20747,-121.47049,2016-08-24 00:10:00,"P5B",NA,NA,TRUE,0.174997766318712,"PASCAL_005","CHI",3464
3587213186,34.20628,-121.4715,2016-08-24 00:38:00,"P5A",NA,NA,TRUE,0.184429625233323,"PASCAL_005","CHI",3464
3587213185,34.20617,-121.47156,2016-08-24 00:41:00,"P5B",NA,NA,TRUE,0.18221076229188,"PASCAL_005","CHI",3464
3587213184,34.20506,-121.47188,2016-08-24 01:06:00,"P5A",NA,NA,TRUE,0.16142177711732,"PASCAL_005","CHI",3464
3587213183,34.20491,-121.47198,2016-08-24 01:09:00,"P5B",NA,NA,TRUE,0.167472669971125,"PASCAL_005","CHI",3464
3587213182,34.20348,-121.47182,2016-08-24 01:40:00,"P5B",NA,NA,TRUE,0.16616020342472,"PASCAL_005","CHI",3464
3587213180,34.20192,-121.47169,2016-08-24 02:09:00,"P5A",NA,NA,TRUE,0.178986944362045,"PASCAL_005","CHI",3464
3587213181,34.20181,-121.47166,2016-08-24 02:09:00,"P5B",NA,NA,TRUE,0.207192573845259,"PASCAL_005","CHI",3464
3587213179,34.19992,-121.47156,2016-08-24 02:39:00,"P5A",NA,NA,TRUE,0.239455660381216,"PASCAL_005","CHI",3464
3587213178,34.19952,-121.47144,2016-08-24 02:41:00,"P5B",NA,NA,TRUE,0.257483032136244,"PASCAL_005","CHI",3464
3587213177,34.1977,-121.47182,2016-08-24 03:08:00,"P5A",NA,NA,TRUE,0.275857895478028,"PASCAL_005","CHI",3464
3587213176,34.19764,-121.47177,2016-08-24 03:09:00,"P5B",NA,NA,TRUE,0.243362901479678,"PASCAL_005","CHI",3464
3587213175,34.19599,-121.47202,2016-08-24 03:39:00,"P5A",NA,NA,TRUE,0.198773882414962,"PASCAL_005","CHI",3464
3587213174,34.19595,-121.47203,2016-08-24 03:40:00,"P5B",NA,NA,TRUE,0.197119007551696,"PASCAL_005","CHI",3464
3587213173,34.19481,-121.47208,2016-08-24 04:10:00,"P5B",NA,NA,TRUE,0.136381462290126,"PASCAL_005","CHI",3464
3587213172,34.19378,-121.47197,2016-08-24 04:35:00,"P5A",NA,NA,TRUE,0.141567793244525,"PASCAL_005","CHI",3464
3587213171,34.19372,-121.47192,2016-08-24 04:38:00,"P5B",NA,NA,TRUE,0.140656165291107,"PASCAL_005","CHI",3464
3587213170,34.19293,-121.47194,2016-08-24 05:08:00,"P5A",NA,NA,TRUE,0.0924219347367997,"PASCAL_005","CHI",3464
3587213169,34.19286,-121.47202,2016-08-24 05:10:00,"P5B",NA,NA,TRUE,0.0968388756289573,"PASCAL_005","CHI",3464
3587213168,34.19242,-121.47231,2016-08-24 05:38:00,"P5A",NA,NA,TRUE,0.0711950684220028,"PASCAL_005","CHI",3464
3587213167,34.19244,-121.47234,2016-08-24 05:38:00,"P5B",NA,NA,TRUE,0.0636749339976236,"PASCAL_005","CHI",3464
3587213166,34.1926,-121.47308,2016-08-24 06:07:00,"P5A",NA,NA,TRUE,0.0822051914606983,"PASCAL_005","CHI",3464
3587213165,34.19261,-121.47318,2016-08-24 06:09:00,"P5B",NA,NA,TRUE,0.0831185418472206,"PASCAL_005","CHI",3464
3587213164,34.19294,-121.47375,2016-08-24 06:38:00,"P5A",NA,NA,TRUE,0.0754754418970896,"PASCAL_005","CHI",3464
3587213163,34.19295,-121.47375,2016-08-24 06:38:00,"P5B",NA,NA,TRUE,0.0721089887884616,"PASCAL_005","CHI",3464
3587213162,34.19315,-121.47408,2016-08-24 07:04:00,"P5A",NA,NA,TRUE,0.047645487420753,"PASCAL_005","CHI",3464
3587213161,34.19318,-121.47418,2016-08-24 07:08:00,"P5B",NA,NA,TRUE,0.0508029325904025,"PASCAL_005","CHI",3464
3587213160,34.19306,-121.47426,2016-08-24 07:34:00,"P5A",NA,NA,TRUE,0.0208695737926848,"PASCAL_005","CHI",3464
3587213159,34.19309,-121.47426,2016-08-24 07:39:00,"P5B",NA,NA,TRUE,0.0129452276932402,"PASCAL_005","CHI",3464
3587213158,34.19327,-121.47423,2016-08-24 08:07:00,"P5A",NA,NA,TRUE,0.0229840917882502,"PASCAL_005","CHI",3464
3587213157,34.19324,-121.47423,2016-08-24 08:09:00,"P5B",NA,NA,TRUE,0.0181789843571629,"PASCAL_005","CHI",3464
3587213156,34.19326,-121.47375,2016-08-24 08:37:00,"P5A",NA,NA,TRUE,0.047700203165809,"PASCAL_005","CHI",3464
3587213155,34.19328,-121.47371,2016-08-24 08:38:00,"P5B",NA,NA,TRUE,0.0536688228008034,"PASCAL_005","CHI",3464
3587213154,34.19287,-121.47349,2016-08-24 09:07:00,"P5A",NA,NA,TRUE,0.0533023002829507,"PASCAL_005","CHI",3464
3587213153,34.19283,-121.47351,2016-08-24 09:08:00,"P5B",NA,NA,TRUE,0.0573507686563862,"PASCAL_005","CHI",3464
3587213152,34.19304,-121.47366,2016-08-24 09:37:00,"P5A",NA,NA,TRUE,0.026425224237003,"PASCAL_005","CHI",3464
3587213151,34.19302,-121.47368,2016-08-24 09:38:00,"P5B",NA,NA,TRUE,0.0283055199616343,"PASCAL_005","CHI",3464
3587213150,34.19334,-121.47377,2016-08-24 10:03:00,"P5A",NA,NA,TRUE,0.043262166071969,"PASCAL_005","CHI",3464
3587213149,34.19333,-121.47397,2016-08-24 10:08:00,"P5B",NA,NA,TRUE,0.0469421704598945,"PASCAL_005","CHI",3464
