"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
1787392009,37.9601,-123.51289,2022-06-18 07:48:59,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"ADRIFT_015","SFB",294.089883336792,1365
1787399331,37.9609,-123.51515,2022-06-18 08:16:28,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.255946269215796,"ADRIFT_015","SFB",278.745923315356,1365
1787407596,37.96109,-123.51671,2022-06-18 08:44:54,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,NA,"ADRIFT_015","SFB",237.726497031459,1365
1787408119,37.96107,-123.51675,2022-06-18 08:46:29,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.152816018620696,"ADRIFT_015","SFB",232.432062385876,1365
1787417184,37.96026,-123.51808,2022-06-18 09:17:36,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.153224167314051,"ADRIFT_015","SFB",215.649787876564,1365
1787425212,37.95856,-123.51962,2022-06-18 09:44:01,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.207735517620781,"ADRIFT_015","SFB",206.631467297895,1365
1787426171,37.95826,-123.51981,2022-06-18 09:46:51,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.297425110793179,"ADRIFT_015","SFB",207.457284324583,1293
1787435936,37.95506,-123.52191,2022-06-18 10:17:35,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.42111131747071,"ADRIFT_015","SFB",199.79519348745,1293
1787445703,37.95132,-123.52361,2022-06-18 10:44:55,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.465507368936529,"ADRIFT_015","SFB",229.905250654624,1293
1787446128,37.95124,-123.52373,2022-06-18 10:46:03,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.514726937386394,"ADRIFT_015","SFB",204.084174823054,1293
1787469550,37.94612,-123.52662,2022-06-18 11:15:48,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.676535085588186,"ADRIFT_015","SFB",202.838044600328,1581
1787468925,37.9414,-123.52913,2022-06-18 11:44:05,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.657542316061679,"ADRIFT_015","SFB",212.356698776999,1648
1787469518,37.9411,-123.52937,2022-06-18 11:45:48,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.654610487629348,"ADRIFT_015","SFB",203.588980610327,1648
1787497795,37.93506,-123.5327,2022-06-18 12:17:25,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.748115512776527,"ADRIFT_015","SFB",202.961090372251,1648
1787496178,37.92904,-123.53592,2022-06-18 12:44:22,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.80245947611901,"ADRIFT_015","SFB",205.53693687585,1648
1787497735,37.92841,-123.5363,2022-06-18 12:47:25,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.865572930409635,"ADRIFT_015","SFB",206.291781661807,1648
1787514436,37.92182,-123.54041,2022-06-18 13:19:47,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.81500887324374,"ADRIFT_015","SFB",206.44089724945,1573
1787527058,37.91677,-123.54358,2022-06-18 13:43:59,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.824020820844807,"ADRIFT_015","SFB",205.66555367288,1908
1787528534,37.91616,-123.54395,2022-06-18 13:47:01,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.83241365907256,"ADRIFT_015","SFB",207.31114665625,1908
1787579406,37.9099,-123.54803,2022-06-18 14:15:42,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.881499216480062,"ADRIFT_015","SFB",204.560203247138,1908
1787561057,37.90508,-123.55081,2022-06-18 14:44:36,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.770734480748796,"ADRIFT_015","SFB",206.162794863311,2015
1787579405,37.90458,-123.55112,2022-06-18 14:45:42,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.700576618080613,"ADRIFT_015","SFB",206.978355714107,2015
1787579355,37.89977,-123.55421,2022-06-18 15:15:42,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.645666351530466,"ADRIFT_015","SFB",208.774340338643,2015
1787596259,37.89534,-123.55728,2022-06-18 15:43:30,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.670658453662524,"ADRIFT_015","SFB",210.519783397293,2015
1787599454,37.89452,-123.55789,2022-06-18 15:48:35,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.65543114244329,"ADRIFT_015","SFB",206.4107962698,2015
1787615259,37.89002,-123.56071,2022-06-18 16:15:38,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.666601122479966,"ADRIFT_015","SFB",207.500943871141,2312
1787633351,37.88527,-123.56383,2022-06-18 16:44:57,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.661649236130443,"ADRIFT_015","SFB",205.432721210873,2312
1787634342,37.88502,-123.56398,2022-06-18 16:46:31,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.654437537166993,"ADRIFT_015","SFB",208.938438668842,2312
1787653871,37.88049,-123.56714,2022-06-18 17:19:07,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.569836082368302,"ADRIFT_015","SFB",212.707650870034,2312
1787668426,37.87754,-123.56953,2022-06-18 17:42:57,"AF","0-2571819","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.554001719244034,"ADRIFT_015","SFB",212.782454091506,2312
1787669968,37.87722,-123.56979,2022-06-18 17:45:35,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.526998242406171,"ADRIFT_015","SFB",216.756406592828,2312
1787697413,37.87393,-123.57289,2022-06-18 18:15:39,"K","0-2572045","MessageType: UNLIMITED-TRACK, Battery State: GOOD",TRUE,0.490141922936186,"ADRIFT_015","SFB",215.901614293764,2195
