"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
4245160955,37.72144,-123.23454,2023-05-08 03:08:42,"SO-919","321242",NA,FALSE,NA,"ADRIFT_066","SFB",1029
4245217831,37.72253,-123.2364,2023-05-08 03:44:37,"SO-919","321242",NA,FALSE,0.183450308349603,"ADRIFT_066","SFB",1029
4245308584,37.72401,-123.23823,2023-05-08 04:20:40,"SO-919","321242",NA,FALSE,0.20650740525511,"ADRIFT_066","SFB",1029
4245458363,37.72608,-123.24048,2023-05-08 05:00:00,"SO-919","321242",NA,FALSE,0.249514163553617,"ADRIFT_066","SFB",949
4245458366,37.72608,-123.24048,2023-05-08 05:01:01,"SO-919","321242",NA,FALSE,0,"ADRIFT_066","SFB",949
4245611380,37.72787,-123.2434,2023-05-08 05:38:41,"SO-919","321242",NA,FALSE,0.279128765360372,"ADRIFT_066","SFB",1029
4245780535,37.73019,-123.24649,2023-05-08 06:16:43,"SO-919","321242",NA,FALSE,0.318665328333012,"ADRIFT_066","SFB",1029
4245935759,37.73303,-123.2481,2023-05-08 06:50:39,"SO-919","321242",NA,FALSE,0.329392664365781,"ADRIFT_066","SFB",1029
4246075076,37.73556,-123.24885,2023-05-08 07:19:38,"SO-919","321242",NA,FALSE,0.321830038155237,"ADRIFT_066","SFB",1029
4246264716,37.73877,-123.24887,2023-05-08 07:58:01,"SO-919","321242",NA,FALSE,0.300128955107989,"ADRIFT_066","SFB",1029
4246427477,37.74073,-123.24782,2023-05-08 08:30:40,"SO-919","321242",NA,FALSE,0.23411875912558,"ADRIFT_066","SFB",1029
4246633388,37.74194,-123.24657,2023-05-08 09:11:40,"SO-919","321242",NA,FALSE,0.13699042178838,"ADRIFT_066","SFB",693
4246775726,37.74255,-123.24565,2023-05-08 09:40:38,"SO-919","321242",NA,FALSE,0.117914811870607,"ADRIFT_066","SFB",693
