"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
1812721978,41.12976,-124.44057,2022-07-28 16:11:53,"AH","0-2574328","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"ADRIFT_029","HUM",172.817605619099,584
1812723892,41.12964,-124.44055,2022-07-28 16:16:05,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,NA,"ADRIFT_029","HUM",185.886758832212,584
1812739523,41.12876,-124.44067,2022-07-28 16:45:05,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.109540578433151,"ADRIFT_029","HUM",183.064180470388,584
1812752897,41.12763,-124.44075,2022-07-28 17:08:51,"AH","0-2574328","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.134535724163511,"ADRIFT_029","HUM",180,584
1812756486,41.12732,-124.44075,2022-07-28 17:15:55,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.167849037197494,"ADRIFT_029","HUM",177.659462287782,584
1812772636,41.12584,-124.44067,2022-07-28 17:44:43,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.184682428517551,"ADRIFT_029","HUM",178.244129619668,584
1812786084,41.12436,-124.44061,2022-07-28 18:11:52,"AH","0-2574328","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.186429070492059,"ADRIFT_029","HUM",177.834772776474,569
1812788159,41.12416,-124.4406,2022-07-28 18:15:30,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.196066258140526,"ADRIFT_029","HUM",181.968597290869,569
1812803242,41.12262,-124.44067,2022-07-28 18:44:17,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.192233767251403,"ADRIFT_029","HUM",190.414669804076,569
1812816153,41.12118,-124.44102,2022-07-28 19:09:05,"AH","0-2574328","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.200517593529491,"ADRIFT_029","HUM",186.953936649178,569
1812819216,41.12087,-124.44107,2022-07-28 19:14:36,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.210349962669101,"ADRIFT_029","HUM",193.621719087192,569
1812834176,41.11906,-124.44165,2022-07-28 19:44:01,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.227336506838201,"ADRIFT_029","HUM",195.021149939549,569
1812847867,41.11751,-124.4422,2022-07-28 20:09:59,"AH","0-2574328","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.222697130576882,"ADRIFT_029","HUM",200.71281584692,633
1812850963,41.11717,-124.44237,2022-07-28 20:16:23,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.218207923813849,"ADRIFT_029","HUM",203.08121569679,633
1812863692,41.11591,-124.44308,2022-07-28 20:43:49,"E","0-2573438","MessageType: UNLIMITED-TRACK, Battery State: GOOD",FALSE,0.179275147500266,"ADRIFT_029","HUM",205.927954367752,633
