"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
3587187925,42.23698,-129.84859,2016-08-28 12:48:00,"P11A",NA,NA,TRUE,NA,"PASCAL_011","ORE",3370
3587187923,42.23813,-129.84853,2016-08-28 13:15:00,"P11A",NA,NA,TRUE,0.153087019972569,"PASCAL_011","ORE",3370
3587187924,42.23813,-129.84856,2016-08-28 13:15:00,"P11B",NA,NA,TRUE,NA,"PASCAL_011","ORE",3370
3587187922,42.23846,-129.84767,2016-08-28 13:43:00,"P11B",NA,NA,TRUE,0.0948046360618169,"PASCAL_011","ORE",3370
3587187921,42.23846,-129.84756,2016-08-28 13:46:00,"P11A",NA,NA,TRUE,0.0918441775329963,"PASCAL_011","ORE",3370
3587187920,42.23848,-129.84587,2016-08-28 14:15:00,"P11B",NA,NA,TRUE,0.150137686945155,"PASCAL_011","ORE",3370
3587187919,42.23846,-129.84584,2016-08-28 14:16:00,"P11A",NA,NA,TRUE,0.153012147425186,"PASCAL_011","ORE",3370
3587187918,42.2381,-129.8437,2016-08-28 14:43:00,"P11B",NA,NA,TRUE,0.212499465168521,"PASCAL_011","ORE",3370
3587187917,42.23804,-129.84357,2016-08-28 14:45:00,"P11A",NA,NA,TRUE,0.215282850938267,"PASCAL_011","ORE",3370
3587187916,42.23739,-129.84125,2016-08-28 15:15:00,"P11B",NA,NA,TRUE,0.219322134187242,"PASCAL_011","ORE",3392
3587187915,42.23734,-129.84114,2016-08-28 15:16:00,"P11A",NA,NA,TRUE,0.224372563852715,"PASCAL_011","ORE",3392
3587187914,42.23686,-129.83871,2016-08-28 15:43:00,"P11B",NA,NA,TRUE,0.251468430574309,"PASCAL_011","ORE",3392
3587187913,42.2368,-129.83861,2016-08-28 15:45:00,"P11A",NA,NA,TRUE,0.242250358555562,"PASCAL_011","ORE",3392
3587187912,42.23598,-129.83626,2016-08-28 16:15:00,"P11B",NA,NA,TRUE,0.22695555822036,"PASCAL_011","ORE",3392
3587187911,42.23593,-129.83613,2016-08-28 16:19:00,"P11A",NA,NA,TRUE,0.215274987631873,"PASCAL_011","ORE",3392
3587187910,42.23504,-129.83482,2016-08-28 16:43:00,"P11B",NA,NA,TRUE,0.182696341431351,"PASCAL_011","ORE",3392
3587187909,42.23486,-129.83459,2016-08-28 16:49:00,"P11A",NA,NA,TRUE,0.187562170810324,"PASCAL_011","ORE",3392
3587187908,42.23376,-129.83362,2016-08-28 17:12:00,"P11B",NA,NA,TRUE,0.1932005352092,"PASCAL_011","ORE",3392
3587187907,42.23349,-129.83342,2016-08-28 17:18:00,"P11A",NA,NA,TRUE,0.200953548372148,"PASCAL_011","ORE",3392
3587187906,42.23204,-129.83237,2016-08-28 17:43:00,"P11B",NA,NA,TRUE,0.226476763244862,"PASCAL_011","ORE",3392
