"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
3587208792,33.04052,-121.0042,2016-09-05 06:46:00,"P22A",NA,NA,FALSE,NA,"PASCAL_022","SND",795
3587208791,33.04057,-121.00432,2016-09-05 06:46:00,"P22B",NA,NA,FALSE,NA,"PASCAL_022","SND",795
3587208790,33.042,-121.00816,2016-09-05 07:12:00,"P22A",NA,NA,FALSE,0.503261593313933,"PASCAL_022","SND",1248
3587208789,33.04364,-121.01161,2016-09-05 07:42:00,"P22A",NA,NA,FALSE,0.39882446487063,"PASCAL_022","SND",1598
3587208788,33.04528,-121.01521,2016-09-05 08:13:00,"P22A",NA,NA,FALSE,0.398744849520745,"PASCAL_022","SND",1598
3587208787,33.04548,-121.01564,2016-09-05 08:16:00,"P22B",NA,NA,FALSE,0.4272881410545,"PASCAL_022","SND",1598
3587208786,33.04692,-121.01857,2016-09-05 08:42:00,"P22A",NA,NA,FALSE,0.404429475776069,"PASCAL_022","SND",1598
3587208785,33.0472,-121.01907,2016-09-05 08:46:00,"P22B",NA,NA,FALSE,0.401867471055758,"PASCAL_022","SND",1598
3587208784,33.04872,-121.02168,2016-09-05 09:13:00,"P22A",NA,NA,FALSE,0.367625569681765,"PASCAL_022","SND",1598
3587208783,33.04887,-121.0219,2016-09-05 09:16:00,"P22B",NA,NA,FALSE,0.347862457353442,"PASCAL_022","SND",1598
3587208782,33.04995,-121.02385,2016-09-05 09:41:00,"P22A",NA,NA,FALSE,0.282121498436586,"PASCAL_022","SND",1598
3587208781,33.05098,-121.02636,2016-09-05 10:11:00,"P22A",NA,NA,FALSE,0.281067295180289,"PASCAL_022","SND",1905
3587208780,33.05214,-121.02756,2016-09-05 10:41:00,"P22A",NA,NA,FALSE,0.183894574697168,"PASCAL_022","SND",1905
3587208779,33.05233,-121.02766,2016-09-05 10:45:00,"P22B",NA,NA,FALSE,0.240071354127572,"PASCAL_022","SND",1905
3587208778,33.0531,-121.02831,2016-09-05 11:11:00,"P22A",NA,NA,FALSE,0.137358314220737,"PASCAL_022","SND",1905
3587208777,33.05354,-121.0294,2016-09-05 11:43:00,"P22A",NA,NA,FALSE,0.11407004222377,"PASCAL_022","SND",1905
3587208776,33.05369,-121.03008,2016-09-05 12:10:00,"P22A",NA,NA,FALSE,0.0786207525479546,"PASCAL_022","SND",1905
3587208775,33.05413,-121.03035,2016-09-05 12:40:00,"P22A",NA,NA,FALSE,0.059201106983319,"PASCAL_022","SND",1905
3587208774,33.05551,-121.03035,2016-09-05 13:12:00,"P22A",NA,NA,FALSE,0.154643762936632,"PASCAL_022","SND",1905
3587208773,33.05542,-121.03046,2016-09-05 13:14:00,"P22B",NA,NA,FALSE,0.0935451169230174,"PASCAL_022","SND",1905
3587208772,33.05653,-121.02992,2016-09-05 13:40:00,"P22A",NA,NA,FALSE,0.138618205190569,"PASCAL_022","SND",1905
3587208771,33.05537,-121.03011,2016-09-05 13:44:00,"P22B",NA,NA,FALSE,0.0357339252134556,"PASCAL_022","SND",1905
3587208770,33.05722,-121.02985,2016-09-05 14:10:00,"P22A",NA,NA,FALSE,0.0827771240770848,"PASCAL_022","SND",1905
3587208769,33.05722,-121.02977,2016-09-05 14:12:00,"P22B",NA,NA,FALSE,0.239749072384195,"PASCAL_022","SND",1905
3587208768,33.05782,-121.02994,2016-09-05 14:40:00,"P22A",NA,NA,FALSE,0.0722887561016312,"PASCAL_022","SND",1905
3587208767,33.05807,-121.0302,2016-09-05 14:43:00,"P22B",NA,NA,FALSE,0.10687421570646,"PASCAL_022","SND",1905
3587208766,33.05855,-121.02998,2016-09-05 15:09:00,"P22A",NA,NA,FALSE,0.0903629131714284,"PASCAL_022","SND",2155
3587208765,33.05868,-121.02985,2016-09-05 15:13:00,"P22B",NA,NA,FALSE,0.0809789557735497,"PASCAL_022","SND",2155
3587208764,33.05977,-121.02946,2016-09-05 15:40:00,"P22A",NA,NA,FALSE,0.149938930928505,"PASCAL_022","SND",2155
3587208763,33.06068,-121.02831,2016-09-05 15:43:00,"P22B",NA,NA,FALSE,0.284918075819647,"PASCAL_022","SND",2155
