"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","bearing","seadepth"
4520157321,35.53856,-121.63569,2023-07-11 22:18:00,"SO-777","388418",NA,TRUE,NA,"ADRIFT_082","MBY",213.564639054709,929
4520206184,35.53771,-121.63638,2023-07-11 22:50:34,"SO-777","388418",NA,TRUE,0.112367910597154,"ADRIFT_082","MBY",242.710619555125,929
4520253647,35.53736,-121.63721,2023-07-11 23:18:34,"SO-777","388418",NA,TRUE,0.0978049952212004,"ADRIFT_082","MBY",281.525167962427,929
4520296105,35.53746,-121.63781,2023-07-11 23:51:09,"SO-777","388418",NA,TRUE,0.0551059625672203,"ADRIFT_082","MBY",270.000162745828,929
4520326966,35.53746,-121.63837,2023-07-12 00:11:34,"SO-777","388418",NA,TRUE,0.0804266339850712,"ADRIFT_082","MBY",355.327242395447,929
4520367018,35.53786,-121.63841,2023-07-12 00:44:01,"SO-777","388418",NA,TRUE,0.0443680923265489,"ADRIFT_082","MBY",66.3970709361467,929
4520401411,35.53811,-121.63771,2023-07-12 01:11:34,"SO-777","388418",NA,TRUE,0.0813040015408138,"ADRIFT_082","MBY",78.4272607245213,929
4520454604,35.53851,-121.63532,2023-07-12 01:53:31,"SO-777","388418",NA,TRUE,0.170520584435948,"ADRIFT_082","MBY",88.3619986402917,929
4520494427,35.53856,-121.63318,2023-07-12 02:22:59,"SO-777","388418",NA,TRUE,0.213035037733643,"ADRIFT_082","MBY",110.722731165153,929
4520572479,35.53779,-121.63069,2023-07-12 03:12:08,"SO-777","388418",NA,TRUE,0.158824716181855,"ADRIFT_082","MBY",144.879880550065,929
4520650407,35.53564,-121.62884,2023-07-12 03:50:08,"SO-777","388418",NA,TRUE,0.248145226802357,"ADRIFT_082","MBY",142.981743385545,929
4520766044,35.53306,-121.62646,2023-07-12 04:27:00,"SO-777","388418",NA,TRUE,0.314424876930187,"ADRIFT_082","MBY",142.990954437831,929
4520866284,35.53139,-121.62492,2023-07-12 04:55:33,"SO-777","388418",NA,TRUE,0.262778620950279,"ADRIFT_082","MBY",180,912
4520901902,35.53139,-121.62492,2023-07-12 05:00:00,"SO-777","388418",NA,TRUE,0,"ADRIFT_082","MBY",131.607499139993,912
4521022077,35.52988,-121.62284,2023-07-12 05:24:33,"SO-777","388418",NA,TRUE,0.332288656607225,"ADRIFT_082","MBY",131.882762568399,912
4521162075,35.52826,-121.62063,2023-07-12 05:54:32,"SO-777","388418",NA,TRUE,0.290326509407511,"ADRIFT_082","MBY",132.579307683083,912
