"Id","Latitude","Longitude","UTC","DeviceName","DeviceId","Message","recordingEffort","knots","DriftName","DeploymentSite","seadepth"
4287494629,44.60965,-124.80786,2023-05-17 19:45:59,"SO-865","319490",NA,TRUE,NA,"ADRIFT_074","ORE",335
4287555161,44.60893,-124.80608,2023-05-17 20:17:39,"SO-865","319490",NA,TRUE,0.165796442693448,"ADRIFT_074","ORE",335
4287609169,44.6076,-124.80464,2023-05-17 20:49:42,"SO-865","319490",NA,TRUE,0.188494637948812,"ADRIFT_074","ORE",340
4287740531,44.60608,-124.8041,2023-05-17 21:16:36,"SO-865","319490",NA,TRUE,0.209461618054756,"ADRIFT_074","ORE",340
4287849899,44.60302,-124.80427,2023-05-17 22:01:59,"SO-865","319490",NA,TRUE,0.242451771807592,"ADRIFT_074","ORE",340
4287918666,44.60027,-124.80552,2023-05-17 22:35:41,"SO-865","319490",NA,TRUE,0.308270854954268,"ADRIFT_074","ORE",340
4287958346,44.59807,-124.80685,2023-05-17 23:01:41,"SO-865","319490",NA,TRUE,0.331171394174531,"ADRIFT_074","ORE",340
4288011407,44.59514,-124.80927,2023-05-17 23:44:19,"SO-865","319490",NA,TRUE,0.286723154227322,"ADRIFT_074","ORE",347
4288047482,44.59392,-124.81073,2023-05-18 00:12:37,"SO-865","319490",NA,TRUE,0.203798968360906,"ADRIFT_074","ORE",347
4288080299,44.5933,-124.81178,2023-05-18 00:42:37,"SO-865","319490",NA,TRUE,0.116568076219335,"ADRIFT_074","ORE",347
4288116255,44.59304,-124.8129,2023-05-18 01:16:42,"SO-865","319490",NA,TRUE,0.0887056406268248,"ADRIFT_074","ORE",347
4288144706,44.59335,-124.81372,2023-05-18 01:44:45,"SO-865","319490",NA,TRUE,0.0849100423068475,"ADRIFT_074","ORE",347
4288191288,44.59494,-124.8135,2023-05-18 02:28:59,"SO-865","319490",NA,TRUE,0.129782877389986,"ADRIFT_074","ORE",347
4288225693,44.59649,-124.8132,2023-05-18 02:58:39,"SO-865","319490",NA,TRUE,0.189511037500257,"ADRIFT_074","ORE",347
4288270451,44.59811,-124.81281,2023-05-18 03:32:38,"SO-865","319490",NA,TRUE,0.173795471871781,"ADRIFT_074","ORE",347
4288309103,44.59949,-124.81275,2023-05-18 03:58:39,"SO-865","319490",NA,TRUE,0.190675536491477,"ADRIFT_074","ORE",347
4288373278,44.60105,-124.8126,2023-05-18 04:27:42,"SO-865","319490",NA,TRUE,0.193401154852905,"ADRIFT_074","ORE",347
4288496609,44.60336,-124.81262,2023-05-18 05:00:00,"SO-865","319490",NA,TRUE,0.256966274380717,"ADRIFT_074","ORE",347
4288496613,44.60336,-124.81262,2023-05-18 05:06:01,"SO-865","319490",NA,TRUE,0,"ADRIFT_074","ORE",347
4288590086,44.60518,-124.81215,2023-05-18 05:37:38,"SO-865","319490",NA,TRUE,0.210320561902224,"ADRIFT_074","ORE",347
4288708461,44.60713,-124.81129,2023-05-18 06:13:59,"SO-865","319490",NA,TRUE,0.202087644213548,"ADRIFT_074","ORE",347
4288804543,44.60861,-124.81043,2023-05-18 06:42:40,"SO-865","319490",NA,TRUE,0.200729892774411,"ADRIFT_074","ORE",344
4288911733,44.60993,-124.80874,2023-05-18 07:13:38,"SO-865","319490",NA,TRUE,0.207552535686086,"ADRIFT_074","ORE",344
4289068647,44.61137,-124.80466,2023-05-18 07:57:38,"SO-865","319490",NA,TRUE,0.265457752460545,"ADRIFT_074","ORE",335
4289182651,44.61157,-124.8017,2023-05-18 08:29:01,"SO-865","319490",NA,TRUE,0.243151456475981,"ADRIFT_074","ORE",335
4289308607,44.61121,-124.79814,2023-05-18 09:03:37,"SO-865","319490",NA,TRUE,0.266706325161954,"ADRIFT_074","ORE",335
4289406929,44.61043,-124.79573,2023-05-18 09:31:01,"SO-865","319490",NA,TRUE,0.24783732679624,"ADRIFT_074","ORE",335
4289538968,44.60853,-124.79228,2023-05-18 10:07:41,"SO-865","319490",NA,TRUE,0.304934874500761,"ADRIFT_074","ORE",335
4289667933,44.60572,-124.78968,2023-05-18 10:44:00,"SO-865","319490",NA,TRUE,0.333251594948556,"ADRIFT_074","ORE",336
4289821397,44.60162,-124.78812,2023-05-18 11:26:39,"SO-865","319490",NA,TRUE,0.357934058548187,"ADRIFT_074","ORE",336
4289933083,44.59877,-124.78863,2023-05-18 11:57:39,"SO-865","319490",NA,TRUE,0.33301369292548,"ADRIFT_074","ORE",336
4290053908,44.59628,-124.78973,2023-05-18 12:31:40,"SO-865","319490",NA,TRUE,0.275796250196139,"ADRIFT_074","ORE",336
4290161036,44.59459,-124.79046,2023-05-18 13:01:46,"SO-865","319490",NA,TRUE,0.211123225653765,"ADRIFT_074","ORE",336
4290266451,44.59347,-124.79121,2023-05-18 13:31:01,"SO-865","319490",NA,TRUE,0.152516237223803,"ADRIFT_074","ORE",336
4290412290,44.59278,-124.79189,2023-05-18 14:09:40,"SO-865","319490",NA,TRUE,0.0784523228630852,"ADRIFT_074","ORE",340
4290530652,44.59299,-124.79209,2023-05-18 14:44:44,"SO-865","319490",NA,TRUE,0.0260267992337039,"ADRIFT_074","ORE",340
4290625721,44.59373,-124.79215,2023-05-18 15:13:35,"SO-865","319490",NA,TRUE,0.0923147790958164,"ADRIFT_074","ORE",340
4290721677,44.59484,-124.79219,2023-05-18 15:44:59,"SO-865","319490",NA,TRUE,0.127055950496314,"ADRIFT_074","ORE",340
4290847614,44.5971,-124.79234,2023-05-18 16:28:44,"SO-865","319490",NA,TRUE,0.185812990952573,"ADRIFT_074","ORE",340
4290962721,44.59916,-124.792,2023-05-18 17:12:59,"SO-865","319490",NA,TRUE,0.168426672673335,"ADRIFT_074","ORE",340
4291050519,44.60091,-124.79191,2023-05-18 17:49:40,"SO-865","319490",NA,TRUE,0.171522233706449,"ADRIFT_074","ORE",340
